TransactionID,TransactionDate,YearMonth,Year,MonthNum,MonthName,CustomerID,CustomerName,AgeGroup,Gender,City,CardType,CardLimit,TransactionCategory,Merchant,PaymentMode,TransactionAmount,Fees,RewardPoints,PaymentStatus,TotalDue,UtilizationPct,IsFraudFlag
TXN00047,2025-04-29,2025-04,2025,4,April,CUST5118,Customer CUST5118,26-35,Male,Pune,MoneyBack,500000,Bills & Utilities,Flipkart,UPI AutoPay,18235,182.35,36470,Paid,18417.35,7.6,1
TXN00410,2025-04-30,2025-04,2025,4,April,CUST6172,Customer CUST6172,18-25,Male,Chennai,Regalia,500000,Fuel,Croma,NetBanking,14445,0.0,28890,Due,14445.0,7.3,0
TXN00130,2025-04-30,2025-04,2025,4,April,CUST7438,Customer CUST7438,36-45,Female,Hyderabad,Regalia,800000,Fuel,Croma,NetBanking,17092,0.0,34184,Overdue,17092.0,4.86,0
TXN00442,2025-04-30,2025-04,2025,4,April,CUST1361,Customer CUST1361,26-35,Female,Pune,MoneyBack,300000,Travel,DMart,NetBanking,24373,438.71,24373,Due,24811.71,14.27,0
TXN00383,2025-04-30,2025-04,2025,4,April,CUST8577,Customer CUST8577,46-60,Male,Mumbai,Regalia,800000,Travel,Croma,UPI AutoPay,5291,95.24,10582,Overdue,5386.24,3.03,0
TXN00239,2025-05-01,2025-05,2025,5,May,CUST2609,Customer CUST2609,26-35,Male,Chennai,Diners Black,300000,Groceries,IRCTC,NetBanking,11271,112.71,22542,Due,11383.71,16.42,0
TXN00079,2025-05-02,2025-05,2025,5,May,CUST1710,Customer CUST1710,36-45,Female,Hyderabad,Diners Black,800000,Fuel,Swiggy,Credit Card,19653,0.0,39306,Due,19653.0,4.63,0
TXN00331,2025-05-03,2025-05,2025,5,May,CUST9981,Customer CUST9981,36-45,Male,Chennai,Millennia,200000,Entertainment,DMart,NetBanking,14304,143.04,57216,Due,14447.04,29.95,0
TXN00439,2025-05-04,2025-05,2025,5,May,CUST2038,Customer CUST2038,36-45,Female,Ahmedabad,Regalia,500000,Shopping,BookMyShow,UPI AutoPay,11757,117.57,47028,Overdue,11874.57,4.96,0
TXN00299,2025-05-05,2025-05,2025,5,May,CUST3095,Customer CUST3095,26-35,Male,Hyderabad,Regalia,100000,Fuel,Croma,Credit Card,5483,98.69,10966,Overdue,5581.69,10.83,1
TXN00435,2025-05-05,2025-05,2025,5,May,CUST7662,Customer CUST7662,26-35,Male,Delhi,MoneyBack,100000,Travel,HP Fuel,UPI AutoPay,8081,0.0,32324,Paid,8081.0,30.49,0
TXN00314,2025-05-08,2025-05,2025,5,May,CUST7757,Customer CUST7757,36-45,Male,Delhi,Diners Black,200000,Groceries,IRCTC,Credit Card,12739,229.3,12739,Due,12968.3,26.76,0
TXN00317,2025-05-08,2025-05,2025,5,May,CUST9374,Customer CUST9374,36-45,Female,Pune,Infinia,500000,Shopping,Flipkart,NetBanking,16333,293.99,32666,Paid,16626.99,5.66,0
TXN00264,2025-05-09,2025-05,2025,5,May,CUST1202,Customer CUST1202,26-35,Female,Hyderabad,Millennia,300000,Travel,Croma,NetBanking,14640,0.0,14640,Overdue,14640.0,17.67,0
TXN00295,2025-05-10,2025-05,2025,5,May,CUST1701,Customer CUST1701,26-35,Female,Pune,Millennia,300000,Dining,DMart,UPI AutoPay,16179,0.0,16179,Due,16179.0,13.36,0
TXN00361,2025-05-11,2025-05,2025,5,May,CUST9673,Customer CUST9673,36-45,Female,Delhi,Regalia,100000,Dining,BookMyShow,UPI AutoPay,16605,166.05,66420,Overdue,16771.05,19.25,1
TXN00443,2025-05-12,2025-05,2025,5,May,CUST4715,Customer CUST4715,46-60,Female,Hyderabad,MoneyBack,200000,Shopping,IRCTC,Credit Card,18787,0.0,37574,Paid,18787.0,39.05,0
TXN00037,2025-05-14,2025-05,2025,5,May,CUST7624,Customer CUST7624,26-35,Female,Ahmedabad,Diners Black,300000,Travel,Amazon,NetBanking,16113,0.0,32226,Overdue,16113.0,19.74,0
TXN00422,2025-05-15,2025-05,2025,5,May,CUST1818,Customer CUST1818,36-45,Male,Mumbai,MoneyBack,200000,Fuel,BookMyShow,NetBanking,1700,0.0,6800,Paid,1700.0,0.9,0
TXN00191,2025-05-16,2025-05,2025,5,May,CUST2525,Customer CUST2525,46-60,Female,Bengaluru,Infinia,500000,Bills & Utilities,HP Fuel,UPI AutoPay,9005,162.09,18010,Due,9167.09,5.06,0
TXN00117,2025-05-17,2025-05,2025,5,May,CUST6236,Customer CUST6236,36-45,Male,Ahmedabad,Millennia,500000,Dining,Croma,NetBanking,2626,26.26,2626,Due,2652.26,2.62,0
TXN00453,2025-05-20,2025-05,2025,5,May,CUST8742,Customer CUST8742,18-25,Female,Hyderabad,Regalia,300000,Groceries,DMart,Credit Card,280,0.0,560,Due,280.0,0.45,1
TXN00375,2025-05-25,2025-05,2025,5,May,CUST8239,Customer CUST8239,18-25,Male,Mumbai,Infinia,500000,Travel,Flipkart,NetBanking,7994,0.0,31976,Due,7994.0,4.5,1
TXN00335,2025-05-25,2025-05,2025,5,May,CUST7429,Customer CUST7429,18-25,Female,Pune,MoneyBack,200000,Bills & Utilities,Amazon,Credit Card,1239,12.39,1239,Due,1251.39,0.76,0
TXN00159,2025-05-26,2025-05,2025,5,May,CUST6770,Customer CUST6770,26-35,Male,Pune,Diners Black,500000,Entertainment,Croma,UPI AutoPay,16211,291.8,64844,Paid,16502.8,9.22,0
TXN00468,2025-05-26,2025-05,2025,5,May,CUST7626,Customer CUST7626,46-60,Female,Chennai,Infinia,300000,Fuel,Amazon,UPI AutoPay,9144,164.59,18288,Paid,9308.59,8.85,0
TXN00167,2025-05-27,2025-05,2025,5,May,CUST7499,Customer CUST7499,36-45,Male,Pune,Millennia,300000,Groceries,IRCTC,UPI AutoPay,14522,0.0,14522,Due,14522.0,16.56,1
TXN00090,2025-05-27,2025-05,2025,5,May,CUST2275,Customer CUST2275,36-45,Female,Pune,Millennia,100000,Travel,DMart,NetBanking,24515,0.0,49030,Overdue,24515.0,69.6,0
TXN00235,2025-05-29,2025-05,2025,5,May,CUST3067,Customer CUST3067,18-25,Female,Bengaluru,Millennia,200000,Entertainment,Zomato,NetBanking,14914,0.0,14914,Due,14914.0,31.57,1
TXN00122,2025-05-29,2025-05,2025,5,May,CUST6531,Customer CUST6531,18-25,Male,Bengaluru,Infinia,800000,Fuel,Zomato,Credit Card,5252,0.0,21008,Overdue,5252.0,2.55,0
TXN00479,2025-05-31,2025-05,2025,5,May,CUST9443,Customer CUST9443,46-60,Male,Chennai,MoneyBack,500000,Bills & Utilities,Swiggy,NetBanking,17893,178.93,17893,Overdue,18071.93,9.34,1
TXN00280,2025-06-01,2025-06,2025,6,June,CUST4495,Customer CUST4495,36-45,Female,Bengaluru,MoneyBack,300000,Fuel,HP Fuel,UPI AutoPay,17797,177.97,17797,Paid,17974.97,11.18,0
TXN00020,2025-06-02,2025-06,2025,6,June,CUST9900,Customer CUST9900,36-45,Male,Chennai,Regalia,300000,Shopping,Croma,UPI AutoPay,2454,0.0,4908,Overdue,2454.0,1.33,0
TXN00268,2025-06-04,2025-06,2025,6,June,CUST8751,Customer CUST8751,36-45,Female,Ahmedabad,MoneyBack,500000,Shopping,Zomato,Credit Card,12106,0.0,12106,Overdue,12106.0,5.64,1
TXN00449,2025-06-08,2025-06,2025,6,June,CUST6915,Customer CUST6915,46-60,Male,Kolkata,Regalia,800000,Travel,DMart,UPI AutoPay,10612,191.02,42448,Due,10803.02,6.33,0
TXN00298,2025-06-10,2025-06,2025,6,June,CUST2938,Customer CUST2938,26-35,Female,Chennai,Regalia,800000,Dining,HP Fuel,NetBanking,6324,0.0,12648,Paid,6324.0,3.06,0
TXN00190,2025-06-10,2025-06,2025,6,June,CUST3174,Customer CUST3174,26-35,Male,Delhi,Regalia,200000,Entertainment,HP Fuel,Credit Card,13687,0.0,27374,Overdue,13687.0,26.04,0
TXN00107,2025-06-11,2025-06,2025,6,June,CUST7825,Customer CUST7825,26-35,Male,Ahmedabad,Regalia,300000,Shopping,Croma,UPI AutoPay,14265,0.0,57060,Paid,14265.0,9.33,0
TXN00322,2025-06-13,2025-06,2025,6,June,CUST3676,Customer CUST3676,18-25,Male,Pune,MoneyBack,100000,Shopping,IRCTC,UPI AutoPay,8423,151.61,33692,Overdue,8574.61,21.85,0
TXN00371,2025-06-13,2025-06,2025,6,June,CUST9952,Customer CUST9952,26-35,Female,Bengaluru,MoneyBack,800000,Entertainment,DMart,UPI AutoPay,21371,213.71,21371,Due,21584.71,3.88,0
TXN00297,2025-06-13,2025-06,2025,6,June,CUST8898,Customer CUST8898,18-25,Male,Chennai,MoneyBack,300000,Dining,BookMyShow,Credit Card,17120,171.2,34240,Paid,17291.2,16.82,0
TXN00196,2025-06-15,2025-06,2025,6,June,CUST8826,Customer CUST8826,18-25,Male,Hyderabad,Millennia,500000,Groceries,DMart,Credit Card,22993,229.93,22993,Overdue,23222.93,17.36,0
TXN00112,2025-06-15,2025-06,2025,6,June,CUST3956,Customer CUST3956,36-45,Female,Chennai,Millennia,800000,Bills & Utilities,Zomato,Credit Card,14110,0.0,28220,Due,14110.0,8.78,0
TXN00404,2025-06-19,2025-06,2025,6,June,CUST9834,Customer CUST9834,36-45,Male,Delhi,Regalia,100000,Travel,HP Fuel,NetBanking,20865,375.57,83460,Paid,21240.57,77.96,0
TXN00092,2025-06-20,2025-06,2025,6,June,CUST3754,Customer CUST3754,18-25,Male,Delhi,MoneyBack,200000,Entertainment,Croma,NetBanking,10367,186.61,20734,Paid,10553.61,12.09,0
TXN00160,2025-06-20,2025-06,2025,6,June,CUST4791,Customer CUST4791,18-25,Male,Mumbai,Millennia,500000,Entertainment,Swiggy,Credit Card,22096,0.0,22096,Overdue,22096.0,6.85,0
TXN00318,2025-06-22,2025-06,2025,6,June,CUST3863,Customer CUST3863,46-60,Male,Kolkata,MoneyBack,500000,Fuel,Croma,UPI AutoPay,1267,22.81,2534,Due,1289.81,1.13,0
TXN00134,2025-06-22,2025-06,2025,6,June,CUST5331,Customer CUST5331,46-60,Male,Kolkata,Diners Black,800000,Dining,Flipkart,UPI AutoPay,15262,274.72,30524,Overdue,15536.72,4.61,0
TXN00081,2025-06-27,2025-06,2025,6,June,CUST4522,Customer CUST4522,46-60,Female,Chennai,MoneyBack,100000,Fuel,Flipkart,UPI AutoPay,20038,200.38,20038,Due,20238.38,88.39,0
TXN00071,2025-06-27,2025-06,2025,6,June,CUST8673,Customer CUST8673,18-25,Male,Chennai,Regalia,300000,Shopping,Flipkart,NetBanking,15989,159.89,63956,Overdue,16148.89,22.47,0
TXN00303,2025-06-28,2025-06,2025,6,June,CUST8069,Customer CUST8069,46-60,Female,Delhi,Millennia,800000,Travel,Swiggy,NetBanking,21806,0.0,87224,Overdue,21806.0,11.75,0
TXN00446,2025-06-30,2025-06,2025,6,June,CUST3556,Customer CUST3556,18-25,Female,Chennai,Millennia,500000,Groceries,IRCTC,UPI AutoPay,13456,134.56,13456,Due,13590.56,12.68,1
TXN00221,2025-06-30,2025-06,2025,6,June,CUST6210,Customer CUST6210,36-45,Male,Mumbai,Regalia,200000,Fuel,HP Fuel,NetBanking,12927,129.27,12927,Overdue,13056.27,12.58,1
TXN00392,2025-06-30,2025-06,2025,6,June,CUST6085,Customer CUST6085,46-60,Female,Delhi,MoneyBack,500000,Fuel,Flipkart,Credit Card,4518,0.0,18072,Paid,4518.0,1.26,0
TXN00162,2025-07-02,2025-07,2025,7,July,CUST2578,Customer CUST2578,26-35,Male,Chennai,Millennia,200000,Fuel,Flipkart,NetBanking,23067,415.21,46134,Overdue,23482.21,16.47,0
TXN00155,2025-07-02,2025-07,2025,7,July,CUST2192,Customer CUST2192,26-35,Male,Ahmedabad,Millennia,800000,Shopping,BookMyShow,Credit Card,12559,226.06,50236,Due,12785.06,1.82,0
TXN00283,2025-07-04,2025-07,2025,7,July,CUST4368,Customer CUST4368,46-60,Male,Mumbai,Millennia,500000,Dining,Amazon,Credit Card,22165,398.97,22165,Due,22563.97,19.25,0
TXN00282,2025-07-07,2025-07,2025,7,July,CUST5856,Customer CUST5856,26-35,Female,Chennai,Millennia,500000,Fuel,Croma,Credit Card,12486,224.75,49944,Paid,12710.75,7.36,1
TXN00471,2025-07-09,2025-07,2025,7,July,CUST6153,Customer CUST6153,46-60,Female,Pune,Infinia,100000,Fuel,BookMyShow,Credit Card,779,0.0,1558,Paid,779.0,1.97,1
TXN00175,2025-07-12,2025-07,2025,7,July,CUST5773,Customer CUST5773,18-25,Female,Bengaluru,Infinia,200000,Groceries,BookMyShow,Credit Card,24029,240.29,96116,Overdue,24269.29,33.09,0
TXN00228,2025-07-13,2025-07,2025,7,July,CUST2207,Customer CUST2207,18-25,Female,Kolkata,Millennia,200000,Entertainment,Swiggy,UPI AutoPay,15911,286.4,63644,Due,16197.4,13.13,0
TXN00273,2025-07-14,2025-07,2025,7,July,CUST6657,Customer CUST6657,26-35,Male,Pune,Infinia,800000,Bills & Utilities,Croma,NetBanking,7321,0.0,7321,Overdue,7321.0,3.53,0
TXN00343,2025-07-18,2025-07,2025,7,July,CUST9572,Customer CUST9572,18-25,Male,Bengaluru,Infinia,300000,Shopping,Amazon,Credit Card,10770,107.7,43080,Paid,10877.7,5.18,1
TXN00119,2025-07-18,2025-07,2025,7,July,CUST7708,Customer CUST7708,18-25,Male,Bengaluru,Infinia,500000,Groceries,HP Fuel,NetBanking,2354,23.54,4708,Paid,2377.54,1.46,0
TXN00234,2025-07-20,2025-07,2025,7,July,CUST4860,Customer CUST4860,46-60,Female,Mumbai,MoneyBack,500000,Entertainment,Zomato,UPI AutoPay,17323,173.23,69292,Overdue,17496.23,11.4,0
TXN00419,2025-07-21,2025-07,2025,7,July,CUST6886,Customer CUST6886,46-60,Male,Mumbai,MoneyBack,500000,Bills & Utilities,BookMyShow,NetBanking,6458,64.58,25832,Paid,6522.58,5.92,1
TXN00029,2025-07-21,2025-07,2025,7,July,CUST5930,Customer CUST5930,46-60,Male,Bengaluru,Regalia,200000,Travel,IRCTC,UPI AutoPay,21988,219.88,87952,Paid,22207.88,38.06,0
TXN00185,2025-07-22,2025-07,2025,7,July,CUST6882,Customer CUST6882,18-25,Female,Bengaluru,MoneyBack,500000,Shopping,Amazon,Credit Card,4797,0.0,9594,Due,4797.0,3.34,0
TXN00046,2025-07-22,2025-07,2025,7,July,CUST4630,Customer CUST4630,46-60,Male,Ahmedabad,MoneyBack,100000,Bills & Utilities,IRCTC,NetBanking,23525,235.25,47050,Overdue,23760.25,32.28,0
TXN00384,2025-07-22,2025-07,2025,7,July,CUST5595,Customer CUST5595,18-25,Female,Mumbai,Regalia,100000,Fuel,DMart,NetBanking,22662,226.62,45324,Overdue,22888.62,95.0,1
TXN00170,2025-07-24,2025-07,2025,7,July,CUST6315,Customer CUST6315,46-60,Male,Kolkata,Millennia,100000,Groceries,IRCTC,UPI AutoPay,3136,31.36,12544,Due,3167.36,10.62,0
TXN00072,2025-07-24,2025-07,2025,7,July,CUST7038,Customer CUST7038,36-45,Female,Pune,Millennia,800000,Entertainment,HP Fuel,Credit Card,13129,0.0,26258,Overdue,13129.0,2.45,1
TXN00472,2025-07-24,2025-07,2025,7,July,CUST2792,Customer CUST2792,46-60,Female,Chennai,Regalia,500000,Travel,BookMyShow,NetBanking,14312,0.0,28624,Paid,14312.0,8.44,0
TXN00006,2025-07-24,2025-07,2025,7,July,CUST2084,Customer CUST2084,26-35,Female,Ahmedabad,Diners Black,300000,Entertainment,Flipkart,NetBanking,2032,0.0,2032,Due,2032.0,1.76,0
TXN00051,2025-07-25,2025-07,2025,7,July,CUST8253,Customer CUST8253,36-45,Female,Kolkata,Infinia,500000,Fuel,IRCTC,NetBanking,20464,0.0,81856,Overdue,20464.0,11.47,0
TXN00427,2025-07-25,2025-07,2025,7,July,CUST9842,Customer CUST9842,26-35,Female,Ahmedabad,Regalia,300000,Groceries,Flipkart,UPI AutoPay,17573,0.0,70292,Paid,17573.0,26.07,1
TXN00171,2025-07-26,2025-07,2025,7,July,CUST5933,Customer CUST5933,36-45,Female,Ahmedabad,Infinia,200000,Fuel,Amazon,Credit Card,5756,103.61,11512,Paid,5859.61,4.48,0
TXN00249,2025-07-26,2025-07,2025,7,July,CUST6031,Customer CUST6031,46-60,Female,Bengaluru,Diners Black,200000,Bills & Utilities,HP Fuel,UPI AutoPay,3126,0.0,6252,Overdue,3126.0,6.22,0
TXN00281,2025-07-28,2025-07,2025,7,July,CUST4994,Customer CUST4994,18-25,Female,Mumbai,Millennia,800000,Bills & Utilities,DMart,Credit Card,11537,115.37,11537,Due,11652.37,6.74,0
TXN00137,2025-07-29,2025-07,2025,7,July,CUST9700,Customer CUST9700,26-35,Male,Chennai,Regalia,200000,Groceries,Swiggy,Credit Card,20374,366.73,81496,Due,20740.73,20.07,0
TXN00131,2025-07-30,2025-07,2025,7,July,CUST6040,Customer CUST6040,18-25,Female,Chennai,MoneyBack,100000,Entertainment,IRCTC,NetBanking,745,7.45,1490,Overdue,752.45,3.67,1
TXN00222,2025-07-30,2025-07,2025,7,July,CUST4811,Customer CUST4811,26-35,Male,Ahmedabad,MoneyBack,100000,Fuel,Croma,UPI AutoPay,10327,0.0,20654,Paid,10327.0,14.06,0
TXN00158,2025-07-30,2025-07,2025,7,July,CUST5836,Customer CUST5836,26-35,Male,Ahmedabad,Regalia,800000,Groceries,HP Fuel,Credit Card,8745,157.41,34980,Due,8902.41,4.24,1
TXN00447,2025-08-01,2025-08,2025,8,August,CUST2914,Customer CUST2914,36-45,Male,Hyderabad,Diners Black,100000,Bills & Utilities,DMart,NetBanking,3880,69.84,7760,Paid,3949.84,6.04,0
TXN00094,2025-08-01,2025-08,2025,8,August,CUST5500,Customer CUST5500,18-25,Female,Pune,Diners Black,500000,Dining,Croma,Credit Card,14610,0.0,29220,Due,14610.0,10.3,0
TXN00042,2025-08-02,2025-08,2025,8,August,CUST6590,Customer CUST6590,18-25,Female,Mumbai,Diners Black,100000,Fuel,BookMyShow,Credit Card,14237,256.27,28474,Due,14493.27,43.05,0
TXN00226,2025-08-02,2025-08,2025,8,August,CUST6234,Customer CUST6234,26-35,Male,Delhi,MoneyBack,200000,Dining,HP Fuel,UPI AutoPay,11051,198.92,11051,Paid,11249.92,13.19,0
TXN00165,2025-08-03,2025-08,2025,8,August,CUST1539,Customer CUST1539,26-35,Female,Hyderabad,Diners Black,800000,Groceries,Swiggy,Credit Card,2636,47.45,5272,Overdue,2683.45,1.07,1
TXN00432,2025-08-05,2025-08,2025,8,August,CUST6629,Customer CUST6629,26-35,Female,Mumbai,Diners Black,500000,Dining,Amazon,NetBanking,3840,38.4,7680,Overdue,3878.4,1.29,1
TXN00385,2025-08-07,2025-08,2025,8,August,CUST5448,Customer CUST5448,46-60,Male,Kolkata,Regalia,300000,Fuel,BookMyShow,Credit Card,4028,40.28,16112,Due,4068.28,5.15,0
TXN00238,2025-08-08,2025-08,2025,8,August,CUST7581,Customer CUST7581,18-25,Female,Hyderabad,Millennia,800000,Dining,HP Fuel,NetBanking,9224,92.24,9224,Paid,9316.24,3.96,0
TXN00096,2025-08-08,2025-08,2025,8,August,CUST6626,Customer CUST6626,18-25,Male,Ahmedabad,Diners Black,100000,Fuel,Swiggy,Credit Card,15785,284.13,15785,Overdue,16069.13,44.23,0
TXN00406,2025-08-09,2025-08,2025,8,August,CUST3077,Customer CUST3077,18-25,Female,Mumbai,Diners Black,300000,Entertainment,IRCTC,Credit Card,24362,438.52,24362,Overdue,24800.52,23.87,0
TXN00139,2025-08-10,2025-08,2025,8,August,CUST3880,Customer CUST3880,18-25,Female,Ahmedabad,Infinia,500000,Bills & Utilities,BookMyShow,Credit Card,23895,0.0,23895,Overdue,23895.0,21.64,0
TXN00445,2025-08-11,2025-08,2025,8,August,CUST6192,Customer CUST6192,36-45,Male,Bengaluru,MoneyBack,800000,Shopping,HP Fuel,UPI AutoPay,12313,0.0,12313,Overdue,12313.0,5.89,1
TXN00356,2025-08-12,2025-08,2025,8,August,CUST6644,Customer CUST6644,18-25,Female,Delhi,Millennia,300000,Bills & Utilities,Amazon,UPI AutoPay,13752,137.52,27504,Overdue,13889.52,8.08,0
TXN00480,2025-08-13,2025-08,2025,8,August,CUST8106,Customer CUST8106,18-25,Male,Hyderabad,Regalia,800000,Bills & Utilities,HP Fuel,UPI AutoPay,24520,245.2,49040,Paid,24765.2,12.98,1
TXN00398,2025-08-14,2025-08,2025,8,August,CUST5989,Customer CUST5989,46-60,Female,Hyderabad,Regalia,800000,Dining,Zomato,NetBanking,22531,225.31,45062,Paid,22756.31,11.77,0
TXN00152,2025-08-14,2025-08,2025,8,August,CUST5508,Customer CUST5508,18-25,Male,Pune,Regalia,200000,Shopping,DMart,NetBanking,4894,88.09,19576,Due,4982.09,6.49,0
TXN00433,2025-08-14,2025-08,2025,8,August,CUST8581,Customer CUST8581,36-45,Male,Ahmedabad,Millennia,800000,Travel,DMart,NetBanking,17297,172.97,17297,Paid,17469.97,6.26,1
TXN00462,2025-08-16,2025-08,2025,8,August,CUST2119,Customer CUST2119,18-25,Male,Pune,Diners Black,200000,Dining,Croma,Credit Card,16604,298.87,66416,Overdue,16902.87,25.07,1
TXN00030,2025-08-16,2025-08,2025,8,August,CUST3780,Customer CUST3780,18-25,Female,Pune,MoneyBack,800000,Travel,Croma,NetBanking,14688,264.38,14688,Overdue,14952.38,5.31,0
TXN00192,2025-08-18,2025-08,2025,8,August,CUST9756,Customer CUST9756,46-60,Male,Mumbai,Millennia,300000,Bills & Utilities,DMart,Credit Card,15222,274.0,60888,Due,15496.0,22.33,0
TXN00224,2025-08-23,2025-08,2025,8,August,CUST8982,Customer CUST8982,36-45,Male,Delhi,Diners Black,500000,Shopping,Croma,NetBanking,10771,0.0,10771,Overdue,10771.0,8.98,0
